ela_distr.skewness,fitness_distance.fitness_std,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2,instance,dim,rep
0.056992436175861895,0.05644105422052236,0.2870367372887429,-0.2998119331319596,0.06244187741848428,0.2229759390390591,0.11913112149900185,0.5736989262360324,P1_IllConditionedCuspRidge,2,22
0.0942241416256573,0.058184163502298075,0.2981493125291677,-0.31011929959809525,0.07454674831228503,0.229002216763311,0.1883104889429431,0.5796513060069104,P1_IllConditionedCuspRidge,2,23
0.14124818754662172,0.05662453011432512,0.2755421731783544,-0.3346937356442381,0.04454834252163631,0.19003633997049296,0.13357193939137757,0.5643701322115797,P1_IllConditionedCuspRidge,2,24
0.06728139040350739,0.04864852403603067,0.2970278064546375,-0.3114343676928517,0.06426903158644293,0.23567132545049518,0.12407273384800188,0.5494528287930434,P1_IllConditionedCuspRidge,2,25
0.06360461797013472,0.06187176582862735,0.26606988923098196,-0.2944795866928387,0.0626036904199141,0.22150112884934092,0.1425404475774642,0.5890553371106626,P1_IllConditionedCuspRidge,2,26
0.12288470746232154,0.05263189687756016,0.2353126684681627,-0.2829477582767319,0.08397494107578807,0.26893832601322953,0.17336660438552765,0.6112783411487834,P1_IllConditionedCuspRidge,2,27
0.02984508388376679,0.04877615390122894,0.2296154603631134,-0.31725763524839967,0.090973800553934,0.2764699521102536,0.1529558364735173,0.5532251620532904,P1_IllConditionedCuspRidge,2,28
0.12716255528509432,0.05193326093338073,0.258706931725155,-0.2882511276286523,0.08940903252446641,0.2378144266110307,0.14708167970420938,0.5702410891016579,P1_IllConditionedCuspRidge,2,29
-0.013253688600840011,0.05624677222253025,0.28480762545559546,-0.28370206675475135,0.08203739470239502,0.26098310749807496,0.13586426770781557,0.5818754820350893,P1_IllConditionedCuspRidge,2,30
-0.002795377567188484,0.05897800754297136,0.271399392162569,-0.31758436727580663,0.06128860762129784,0.226877433268188,0.13026090907072696,0.5769659972179384,P1_IllConditionedCuspRidge,2,31
0.01774805721940153,0.05576036105508117,0.2765349605992981,-0.28955542151588043,0.0660060549383592,0.21657372125870067,0.13339652172277394,0.593475070556247,P1_IllConditionedCuspRidge,2,32
0.2246712921934673,0.050364124822914684,0.26203514240596887,-0.31520164383997473,0.10692831123145241,0.2732775465235281,0.17246522026927846,0.5981481507241964,P1_IllConditionedCuspRidge,2,33
0.15424514674229894,0.060955963359764775,0.2883497053621613,-0.29783813167693274,0.09144610729716662,0.25995911361377577,0.18347820103672507,0.5796749196128235,P1_IllConditionedCuspRidge,2,34
0.16463759245172732,0.047095194915160815,0.27468796120425204,-0.28824617341240166,0.07848096454241749,0.2742362593029747,0.17932993794955132,0.5928286477422053,P1_IllConditionedCuspRidge,2,35
0.00013194622130224882,0.055581235443994265,0.2995073664003462,-0.29738149466525715,0.02860027428400458,0.22717011640355023,0.11286124873494197,0.5648680533927908,P1_IllConditionedCuspRidge,2,36
-0.028703523824475743,0.053498956480551474,0.2753309202348394,-0.3260047436523521,0.03676738151185366,0.2423064244073866,0.11043816667169992,0.5680119497926549,P1_IllConditionedCuspRidge,2,37
0.028858569244388545,0.056577369034217485,0.25275126409335674,-0.3133328385602774,0.07096646347764246,0.21972844871674246,0.12119817552861323,0.5535774775510037,P1_IllConditionedCuspRidge,2,38
0.009082038489953757,0.05682224385537683,0.2726883635312381,-0.33154303918022876,0.053411175212662476,0.22252601425305174,0.12954290808545899,0.5483957934651272,P1_IllConditionedCuspRidge,2,39
0.023616916933866777,0.06223630698333024,0.26985710843108635,-0.29371706253398167,0.058207707819286414,0.17041957037859146,0.15756747100955282,0.5861240730945376,P1_IllConditionedCuspRidge,2,40
0.02516115129530315,0.060244877780011565,0.2957687469028557,-0.3038737202723325,0.037794707637684444,0.16870931177596693,0.12390386008002474,0.5628170107464383,P1_IllConditionedCuspRidge,2,41
0.02631701845722873,0.06023744421384828,0.3237576958573497,-0.3095059386420525,0.083459755608003,0.29502909693814194,0.18219224257828615,0.5778701183238054,P1_IllConditionedCuspRidge,2,42
0.03317832195646044,0.06822334016230949,0.27407310136939167,-0.2965074575410165,0.12004889394793794,0.26924542494975356,0.16954199152716531,0.5508270999228193,P1_IllConditionedCuspRidge,2,43
-0.06337852645748528,0.06382592225858441,0.27828461327950477,-0.324134888253231,0.06624672407294252,0.23515650367987162,0.14797210150719442,0.5722673626223405,P1_IllConditionedCuspRidge,2,44
0.05805963706335316,0.054945352779586246,0.2506422509359671,-0.29340834290045686,0.05937635225103621,0.2553939558233458,0.1490322043205493,0.5888669613584252,P1_IllConditionedCuspRidge,2,45
0.17742380377001382,0.04825633995136807,0.28607380189808884,-0.2943067999920834,0.07568349565304722,0.23071848649633764,0.15563633791123688,0.560390700946545,P1_IllConditionedCuspRidge,2,46
-0.006275092296290193,0.05112239914018769,0.24510770840948612,-0.29657497813194866,0.06918248302677288,0.2393157300311185,0.14188721212245847,0.5950352818484714,P1_IllConditionedCuspRidge,2,47
-0.04108669372966818,0.04205688210470152,0.26355865311668114,-0.2804186694080658,0.08825076102173424,0.2715829161243988,0.1545588842212846,0.5765388593043779,P1_IllConditionedCuspRidge,2,48
0.06484594110165952,0.05501375184249591,0.2962067846632003,-0.3007818802933888,0.07614755800541795,0.27670302515807976,0.15331088540717785,0.5878585838836652,P1_IllConditionedCuspRidge,2,49
0.04351941278757283,0.045487342716965015,0.23220186266189496,-0.32065307947627997,0.08603197555365483,0.2483516314650117,0.16715318585292327,0.5673872971137204,P1_IllConditionedCuspRidge,2,50
-0.006463576499344031,0.05842249084519218,0.27338590571756005,-0.29350912783155575,0.061500851301718895,0.2779863066455527,0.13212566001156067,0.5700658851745997,P1_IllConditionedCuspRidge,2,51
0.0806448505367728,0.05455615592581175,0.28957521637851136,-0.293725240101574,0.11050655690542344,0.2938332404219083,0.18014108169206244,0.5803559699957082,P1_IllConditionedCuspRidge,2,52
0.11336586334296582,0.04183576206840817,0.25672380879279916,-0.2951783936906011,0.07610113257229256,0.2508412092411483,0.13219916793592568,0.5578518294556198,P1_IllConditionedCuspRidge,2,53
0.09000138495812976,0.04805470532163077,0.2923714425206482,-0.29096706003444617,0.06797129992211859,0.24381533781939246,0.15156450731618742,0.5770493954747089,P1_IllConditionedCuspRidge,2,54
0.0182830247767182,0.051772470737785466,0.26878106506669625,-0.2758925482659156,0.08939522562563307,0.27815687589390503,0.1380048724963645,0.6124366224447128,P1_IllConditionedCuspRidge,2,55
0.05846926826281897,0.047529648530435474,0.29453030628379767,-0.2788084357227497,0.05661225967788608,0.27727945401021614,0.17362138889798995,0.6172785832691378,P1_IllConditionedCuspRidge,2,56
-0.10020495561370603,0.05112237484943976,0.2688894557985916,-0.30486018841311874,0.08693061197998142,0.24186306668168966,0.1471354673207913,0.5844016010047919,P1_IllConditionedCuspRidge,2,57
0.025600878288482416,0.058141668616495376,0.30438937657231013,-0.30031542937710876,0.07448351792554941,0.2577101675606721,0.16929354558772336,0.5703483100028333,P1_IllConditionedCuspRidge,2,58
0.023130574638564275,0.055906898898449,0.24665940537441247,-0.30258504261905844,0.07871949197305239,0.3016084970443348,0.14111767571394696,0.5681858176627641,P1_IllConditionedCuspRidge,2,59
0.15043928902622666,0.059655522401017576,0.2636835428586315,-0.30216180463385095,0.07219116997108821,0.24142265114034034,0.15819953412453847,0.5702815306052084,P1_IllConditionedCuspRidge,2,60
-0.06484374489939634,0.05488332711619453,0.2497835208286277,-0.3089505082328827,0.0767155116818975,0.20785346502189872,0.14347047499309795,0.5721606866974596,P1_IllConditionedCuspRidge,2,61
-0.012455997291888838,0.0508180690658553,0.3127216019790203,-0.2870101644318936,0.09338569144034492,0.24486019851774976,0.16022815505097088,0.5787701060034183,P1_IllConditionedCuspRidge,2,62
0.10013096195557497,0.05716184624813157,0.24138762977579123,-0.32121851378228344,0.04483289108752175,0.21677357020339894,0.11192490602634197,0.5411779570124071,P1_IllConditionedCuspRidge,2,63
0.03798189687093996,0.05241792671171524,0.2829230013259145,-0.2936727034202589,0.0819788983279669,0.2503474383760321,0.16985141121261538,0.567410201724852,P1_IllConditionedCuspRidge,2,64
0.08798661362172742,0.05989869633900465,0.27423722389192834,-0.30151978449427225,0.06643014821861726,0.20588153641621887,0.1269541066326525,0.5700785357910214,P1_IllConditionedCuspRidge,2,65
0.09308609430567966,0.053255486459743914,0.22594485206577614,-0.3046877383039843,0.0509792613165605,0.23552113939701824,0.1330585159231238,0.543806531771257,P1_IllConditionedCuspRidge,2,66
0.0038828885104103704,0.05143163174716245,0.27971512513792685,-0.2875398527648316,0.06868568043120582,0.2546658660987766,0.13775614914491763,0.5673303496641957,P1_IllConditionedCuspRidge,2,67
0.08318779874284501,0.0554602528860861,0.2804835042366166,-0.28725721850586683,0.07899760457903371,0.283744749568447,0.17106523609028557,0.575798099589838,P1_IllConditionedCuspRidge,2,68
-0.035470491392305945,0.06333364801253055,0.2316678890339668,-0.29493683787411984,0.06589115956969194,0.2688454919337385,0.14093810738931367,0.5999683501021622,P1_IllConditionedCuspRidge,2,69
0.031529851436371444,0.048483442571798235,0.28996483642842513,-0.3000005069024676,0.05343663394993847,0.24344188309566372,0.10930279301844092,0.5666108313637066,P1_IllConditionedCuspRidge,2,70
0.08148156813960489,0.05109092796309737,0.29225577758491933,-0.2987122670697141,0.07466200231642584,0.26212878400218165,0.15827502589676778,0.5632663188474074,P1_IllConditionedCuspRidge,2,71
-0.06623290643082332,0.048213467346351194,0.29707204970038165,-0.3229522706950335,0.05902028833426942,0.2026361429289062,0.15477199259873708,0.5662994276973516,P1_IllConditionedCuspRidge,2,72
-0.0492050679578348,0.06388003921282447,0.3145294581091176,-0.31747493036943836,0.09326701965487116,0.2672502241017539,0.1455804582765441,0.5622049906700589,P1_IllConditionedCuspRidge,2,73
0.03360691301723363,0.05950717749171411,0.2795748652549299,-0.2764342284581504,0.08310984963724055,0.29724850019616267,0.1351300834726359,0.5825055773304652,P1_IllConditionedCuspRidge,2,74
0.04001353567341883,0.052556129451186685,0.2669961136801721,-0.29226071352417066,0.05241668878210615,0.20636802534665677,0.10928986714117161,0.5829109016325347,P1_IllConditionedCuspRidge,2,75
0.11438377341275438,0.05356835226046966,0.24028732326275357,-0.31880476841336197,0.06770593074877829,0.25104427629724513,0.13096609598029163,0.5556161452581787,P1_IllConditionedCuspRidge,2,76
0.062451721663385557,0.059377722352182624,0.24477184055846934,-0.32271828955473175,0.06757741916035631,0.22884994766238198,0.12901504787155593,0.5809218849218272,P1_IllConditionedCuspRidge,2,77
0.022039316014380844,0.04831134406670257,0.25658089703224657,-0.3160143551475867,0.0739342671231431,0.24519606223244694,0.13242506010657906,0.5819468226067877,P1_IllConditionedCuspRidge,2,78
0.06186135919522103,0.04746433181890501,0.27257953052877654,-0.29512631710302006,0.08611348673745867,0.25157902405920807,0.16644711935809797,0.5867201690896726,P1_IllConditionedCuspRidge,2,79
0.02275394157850326,0.051834805364780606,0.27121764782603086,-0.2787892346840186,0.11986996614851864,0.2917938842512152,0.16279843289251272,0.5853057330088456,P1_IllConditionedCuspRidge,2,80
0.13480533380920093,0.05570453582911435,0.26796711707136833,-0.2902981665640464,0.060695805934656955,0.2879069714118303,0.12765747397470217,0.606977130727077,P1_IllConditionedCuspRidge,2,81
0.034599059227031805,0.05453493785067067,0.23416307527289212,-0.2926829002766655,0.0681823366407871,0.2404121004111418,0.14405962295091101,0.5795340459631715,P1_IllConditionedCuspRidge,2,82
0.0597172291281023,0.04487515795342075,0.24236370534415927,-0.29597162206004657,0.09890864292590229,0.25960829634956484,0.1587423817491166,0.5953528084126571,P1_IllConditionedCuspRidge,2,83
0.10865724265156056,0.052694955916740394,0.2625542142851743,-0.29409276365576836,0.10102386615194747,0.2516566054527414,0.14692228807968688,0.5897243875033982,P1_IllConditionedCuspRidge,2,84
0.08538447280469577,0.048303883347291895,0.30430783042681203,-0.31747648967410114,0.06831980133263549,0.21568796877774254,0.156888474418436,0.583901017269189,P1_IllConditionedCuspRidge,2,85
0.12564182687140737,0.04908984406015881,0.2688104138469159,-0.2847621357417863,0.05402902994084946,0.20738751176457837,0.1409007501858588,0.5449404366122788,P1_IllConditionedCuspRidge,2,86
0.22015468563810595,0.048481626958511874,0.2714576652393795,-0.3137060156419863,0.12622612591943672,0.2981488782897911,0.19061727232968284,0.5827447764698721,P1_IllConditionedCuspRidge,2,87
0.02287095444239037,0.05433268176681443,0.3048452197146337,-0.32357104575105694,0.08714309962457634,0.28471825490455327,0.13998354839583005,0.5905550942364978,P1_IllConditionedCuspRidge,2,88
-0.07616126466202382,0.05365477620687369,0.24610840982054757,-0.29531725013778454,0.06547047386085436,0.28108934216383274,0.14193550938195254,0.5818905149813072,P1_IllConditionedCuspRidge,2,89
0.07933903247275781,0.05565074888223349,0.2865169670392845,-0.2893952416177199,0.1420584178259683,0.32147170321515584,0.21931855599958172,0.5796826254350553,P1_IllConditionedCuspRidge,2,90
0.13608247308686106,0.05564768273604122,0.2879015393957425,-0.30927038152816877,0.05201877189163273,0.2205321338371733,0.1424057152311864,0.5763968121887553,P1_IllConditionedCuspRidge,2,91
0.021387421650204658,0.053065004897075795,0.312361518808167,-0.30654874963250317,0.08211633522409545,0.23157943182286056,0.151181416442568,0.5566685488380556,P1_IllConditionedCuspRidge,2,92
0.052604277632237316,0.047207946570564756,0.2365659870584631,-0.3049100765410205,0.07285685045924373,0.22966732484440866,0.12097460558953832,0.5617719362891049,P1_IllConditionedCuspRidge,2,93
0.03278093676579855,0.05626284389824615,0.22037805409189207,-0.29037041680634346,0.06746941321637157,0.21913857506142886,0.15225137432936686,0.578422273487867,P1_IllConditionedCuspRidge,2,94
0.10421812528972843,0.04988637160143925,0.24152225766065694,-0.2921328955058899,0.06672818925801416,0.2250790393843538,0.14494948056053292,0.5725253424961879,P1_IllConditionedCuspRidge,2,95
0.07449321602218544,0.053398246580099694,0.24640451646237474,-0.3092763706476211,0.075355852155094,0.23891782134552042,0.16619486778312242,0.5605135489734421,P1_IllConditionedCuspRidge,2,96
-0.05200886267568977,0.053012106155241,0.3077064770102818,-0.2957995501630838,0.10684693361660003,0.26180416837337817,0.15015750491718804,0.5681588458288138,P1_IllConditionedCuspRidge,2,97
0.014080440863723627,0.05509682850303477,0.3066099279859814,-0.2969880225706425,0.05499673482787837,0.21973799834439123,0.1411864423250564,0.5658195511217182,P1_IllConditionedCuspRidge,2,98
0.057270157676472574,0.04805715202408303,0.2451875856035116,-0.29499016897480634,0.0861312541805136,0.24957016425301382,0.16072700071934032,0.5713219033352319,P1_IllConditionedCuspRidge,2,99
-0.017687944482222006,0.05300103096761213,0.5986923290675413,-0.13459183849484976,0.8300692516110518,0.829759215308108,0.8936273448043628,0.9619949874551902,P2_B1_SubQuadratic,2,0
-0.10331660946313387,0.06483356710595994,0.6434489427037677,-0.13833231239857868,0.8300934291434876,0.8299677894217296,0.8906378258568121,0.9594531084940978,P2_B1_SubQuadratic,2,1
-0.15209667041123986,0.07101775456135502,0.5753122745530582,-0.1361077623702718,0.8274176177329751,0.8272603903470476,0.8937848505322489,0.9574831524166209,P2_B1_SubQuadratic,2,2
-0.034878301451698304,0.05718851794970526,0.5787333604967763,-0.15311303751680475,0.8336015864407931,0.8333663588409056,0.8997999880068023,0.9609837965045689,P2_B1_SubQuadratic,2,3
-0.0024037351266551874,0.055880815001721,0.5634508995968482,-0.13226399217224943,0.8371110411044508,0.837138078368877,0.898316585190455,0.9626809868270847,P2_B1_SubQuadratic,2,4
-0.1091535154887913,0.06666494001631981,0.6393301376415531,-0.14281416750117387,0.8243985410627508,0.8246234253591184,0.8872034738168284,0.9577282868441119,P2_B1_SubQuadratic,2,5
0.0018718801862410912,0.062453707005880515,0.6639154294541582,-0.13923287128616677,0.844697650308034,0.8449348348479411,0.9052778029459141,0.9618274897561498,P2_B1_SubQuadratic,2,6
-0.06764671581382554,0.06516984945788556,0.6105755028334656,-0.13640828356082418,0.8333950582591862,0.8330677466844673,0.8909699701522743,0.9592768002272439,P2_B1_SubQuadratic,2,7
-0.05926348294867328,0.060528608724927616,0.6252477180190266,-0.13799645802953114,0.8327918385317359,0.8325496439091438,0.8933002214175373,0.9635427586022624,P2_B1_SubQuadratic,2,8
-0.08696763682461496,0.06778287304042391,0.677792033555636,-0.15097613791022177,0.8169327291445341,0.8165864873846319,0.8965412397169492,0.9576612943996351,P2_B1_SubQuadratic,2,9
0.01520179161719783,0.05616612854600822,0.618045808496445,-0.13639822888595046,0.8492847675217938,0.8513243455895394,0.911184814599798,0.9645889670833401,P2_B1_SubQuadratic,2,10
-0.05100360996517022,0.06341086794580889,0.6236929997114052,-0.13691930877026842,0.8426500553765687,0.8423538018717233,0.9068251355626994,0.96335619927853,P2_B1_SubQuadratic,2,11
-0.12132268921608996,0.06839607714971185,0.5913309717770102,-0.14106632604568037,0.8303201945352952,0.8303455352576911,0.9002473457962404,0.9590466163065338,P2_B1_SubQuadratic,2,12
-0.029484805881489197,0.06316697027350988,0.5518260233882348,-0.1365752047445577,0.8367637822189173,0.8364347659878868,0.9016652979254903,0.9634089100612876,P2_B1_SubQuadratic,2,13
0.014075792787349684,0.05879070056175134,0.5923288184063961,-0.13146393901045741,0.8360932958234306,0.835786469255071,0.9009252105809678,0.962038131636227,P2_B1_SubQuadratic,2,14
-0.11315988036706373,0.06842403164568592,0.6273084502537475,-0.14398461243962035,0.8249506357089447,0.8245985681141467,0.8901564087877332,0.957532119456994,P2_B1_SubQuadratic,2,15
0.04350848643137631,0.06152662820475043,0.6595315617470838,-0.14142502076065383,0.8422564439023811,0.8420826957056842,0.9054224169044511,0.9592668688236996,P2_B1_SubQuadratic,2,16
0.0030103191767043218,0.053130835167090947,0.6250724885826305,-0.1460782665007478,0.8350440303472069,0.835022918202408,0.907406826345135,0.9657002029851263,P2_B1_SubQuadratic,2,17
-0.12884590426996048,0.06676571013351479,0.6787692325463129,-0.1363077623950661,0.8362406285758328,0.8371472222691402,0.9007262121910463,0.9585000398156037,P2_B1_SubQuadratic,2,18
-0.04614784997025998,0.06728466130134528,0.5913519781008755,-0.1380440218955932,0.8159741246584968,0.8163691279053049,0.8866951712591343,0.9555361481979903,P2_B1_SubQuadratic,2,19
-0.09021923527765441,0.06684612952556018,0.6413638234281834,-0.14071130064901916,0.8306426444522442,0.830350664736822,0.8992876834583671,0.9588450081795008,P2_B1_SubQuadratic,2,20
-0.12469983383224437,0.06539631011309689,0.5856386321594929,-0.1410044008518549,0.8332812620611427,0.8335265098382352,0.8962736433693923,0.9605915319436155,P2_B1_SubQuadratic,2,21
-0.09658787429922358,0.05966561356769041,0.6631244097641349,-0.1351892014950254,0.8324272074821816,0.832483706632697,0.9012028010754835,0.961914728958378,P2_B1_SubQuadratic,2,22
-0.03008769331422048,0.05891091811198298,0.569441173450996,-0.1321637476904731,0.8318724985232215,0.8320446834238648,0.8981520622879212,0.9587380967416067,P2_B1_SubQuadratic,2,23
-0.06154607740111967,0.05926747314193255,0.6244495384052996,-0.1381976418475973,0.8295300724927854,0.8301865698212194,0.893254429061184,0.9596267024844758,P2_B1_SubQuadratic,2,24
-0.05842134859327952,0.05959821488771242,0.6101110839435906,-0.13859998539940863,0.8404499032950935,0.8407309897725306,0.8982692667467493,0.9627847458070189,P2_B1_SubQuadratic,2,25
-0.03115926134360302,0.06293520955699462,0.6222089930129154,-0.13578121810150978,0.8321722539804581,0.8318463693125298,0.9003239597905361,0.9632437709921318,P2_B1_SubQuadratic,2,26
-0.017036145114298296,0.054017829998332524,0.6125896696777154,-0.13537344373026095,0.8457007179413776,0.8454915280792747,0.9036950196784075,0.9636868479993406,P2_B1_SubQuadratic,2,27
-0.11223660600969643,0.06262320892104123,0.5859323400213798,-0.13724655634200392,0.8448800835757379,0.8454746747710994,0.9026340231805355,0.9610862993233525,P2_B1_SubQuadratic,2,28
-0.018771269534815133,0.06840657734022278,0.6320754125457696,-0.13802914016684414,0.8327523586851225,0.8343642128080633,0.8950018114293476,0.9610500879426697,P2_B1_SubQuadratic,2,29
0.006562137326175629,0.059549161493790054,0.6311175062007235,-0.13615194971200995,0.8222471105893616,0.8219051706239269,0.8939816929882007,0.9582655497410801,P2_B1_SubQuadratic,2,30
-0.08454930813288218,0.0680688729317953,0.6361546702652364,-0.13987284877634676,0.8267175980472533,0.826646454013195,0.8950387785624841,0.9583983301558278,P2_B1_SubQuadratic,2,31
-0.09518380121552443,0.06568480372715689,0.6484987370691585,-0.13923275084950343,0.8355059854233764,0.835481208146788,0.9016801362434608,0.9608687831831892,P2_B1_SubQuadratic,2,32
-0.07126856407394062,0.06254278226819844,0.5965277675631239,-0.13433138649789503,0.8340809166759428,0.8338701207951269,0.9020832799580045,0.9622254754520513,P2_B1_SubQuadratic,2,33
-0.09611956808506308,0.06452094089142439,0.6575284003271659,-0.13797120242632305,0.8339894533016882,0.8338273654250886,0.8965417029596385,0.9604792656972481,P2_B1_SubQuadratic,2,34
-0.04959600536136913,0.06263009758985291,0.6551518742275547,-0.13476546460481506,0.8258787125789221,0.8260424639757389,0.8940394304133217,0.9600110906683951,P2_B1_SubQuadratic,2,35
-0.05959879720496314,0.060516251183464015,0.6026711820519147,-0.12653127480497445,0.8414190960629745,0.8418877400722407,0.9007903377307611,0.9638847276306372,P2_B1_SubQuadratic,2,36
-0.10987673473750717,0.06366613663548686,0.6613991781199049,-0.14604144989127238,0.824489564075115,0.8248050692634835,0.8966103103246539,0.9593552822301945,P2_B1_SubQuadratic,2,37
-0.06498623658048495,0.06634791156235523,0.576293070967752,-0.13325135122609236,0.8390430309058774,0.8387229374526062,0.9017159111308897,0.9607019758814986,P2_B1_SubQuadratic,2,38
-0.0542432922338364,0.05574397003238464,0.6479164672455057,-0.1478449736910008,0.841485639976988,0.8411727679849615,0.8999323461738551,0.9625817574727745,P2_B1_SubQuadratic,2,39
-0.012017054908125368,0.06700373214276524,0.6618593359538517,-0.14290397337716387,0.8383450186385871,0.8390570598939663,0.9053074022296153,0.9633144397181573,P2_B1_SubQuadratic,2,40
-0.08273586677278445,0.07039007649165699,0.5810121833096269,-0.138034667207496,0.8428262877388435,0.8435988227129294,0.9009196700070127,0.9556939951281282,P2_B1_SubQuadratic,2,41
-0.010423908383456054,0.06784813838178637,0.656168844725127,-0.14062505439800702,0.8318980252487621,0.8315676675860054,0.8970294377683217,0.959070142744522,P2_B1_SubQuadratic,2,42
0.07807936948666426,0.0713092693298637,0.6009907604554403,-0.14660534591620533,0.837849080403826,0.8381533955023152,0.9028131391188184,0.9588734965496452,P2_B1_SubQuadratic,2,43
-0.026756477618165242,0.06494143930687657,0.6119291752572973,-0.13669012979538622,0.8337593144883388,0.8351791338305139,0.8978119511491349,0.9629847555718949,P2_B1_SubQuadratic,2,44
-0.12308368328203478,0.05998000590922625,0.6451518078470141,-0.15510210558736104,0.8376096982500529,0.8386346023458101,0.9003893889686607,0.9605882283346702,P2_B1_SubQuadratic,2,45
-0.0685272372798773,0.05281682353276273,0.6333911218795831,-0.1444619414351877,0.831600046915286,0.8312785331421777,0.8968201365722146,0.9616292698433012,P2_B1_SubQuadratic,2,46
-0.04473980325195487,0.06853401928006943,0.5928730360934188,-0.1384637123649534,0.8283504324711848,0.8280110408398959,0.9003460579502269,0.9617678406220853,P2_B1_SubQuadratic,2,47
