ela_distr.skewness,fitness_distance.fitness_std,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2,fid,dim,iid,rep
0.7895637056895847,0.013718452976728373,0.7278804745900198,-0.16386017287930632,0.2821911755797605,0.29650823350819533,1.0,1.0,1,2,1,29
0.7947581154967333,0.01695097480013328,0.6868876639797215,-0.18069020406530262,0.28799733227288926,0.29449097691091963,1.0,1.0,1,2,1,30
0.6472107020170295,0.014472604820096099,0.6910730289508957,-0.18530011193942245,0.3129011001775137,0.31325015002735657,1.0,1.0,1,2,1,31
0.7283378543023324,0.014753993985285522,0.7137789742478788,-0.17004284767256098,0.29083968395402604,0.2894252894255027,1.0,1.0,1,2,1,32
0.716134248926756,0.014284063000888735,0.6860670428867547,-0.16861931294205101,0.2740178409570634,0.27291554424216924,1.0,1.0,1,2,1,33
0.7906740239430985,0.013349723619857997,0.7283531851043826,-0.17479958392338613,0.3144383869483688,0.3146597548227853,1.0,1.0,1,2,1,34
0.6600680786943844,0.012367213093418665,0.6997093982652317,-0.16021097389167585,0.30216875812530386,0.30115721396996775,1.0,1.0,1,2,1,35
0.7525808171414275,0.016177078644659885,0.7142548235115426,-0.17579731872984813,0.27683968160430794,0.27539212982306116,1.0,1.0,1,2,1,36
0.6763334314466692,0.022445745159599198,0.7108430278712071,-0.17113252913721871,0.2763049432604635,0.2856707102323507,1.0,1.0,1,2,1,37
0.7942612921677162,0.015786789884140038,0.6690058449831477,-0.1669005909800125,0.2864083647596001,0.2857794489308222,1.0,1.0,1,2,1,38
0.6898782561164889,0.015308098917347428,0.7364206699737627,-0.17752220715357725,0.2885325219944721,0.28948273823968784,1.0,1.0,1,2,1,39
0.764599996803148,0.015917201425717842,0.7546368399538965,-0.1811608733822116,0.29135491349196585,0.29492773171862674,1.0,1.0,1,2,1,40
0.5988265321259478,0.01600388462459971,0.6968284560087227,-0.18381456871936458,0.2631340229188147,0.2640296797854901,1.0,1.0,1,2,1,41
0.7100700218703191,0.018157026075956675,0.7292955338252572,-0.1817910876089237,0.2698620850403354,0.26842657138497017,1.0,1.0,1,2,1,42
0.7180820948250549,0.017226448846585245,0.6905379272441685,-0.16504876493988552,0.28799646466047757,0.29068386446932815,1.0,1.0,1,2,1,43
0.8171070167410118,0.012876014410602866,0.7288788357332259,-0.15802356063686257,0.2944504234913802,0.30087975532975053,1.0,1.0,1,2,1,44
0.7286956517068279,0.01220607740062056,0.7187738188633475,-0.1804679910524664,0.3653166130655783,0.3658981572175294,1.0,1.0,1,2,1,45
0.6845626902950118,0.015537883104396617,0.7438212378599983,-0.183306697676092,0.29305926805680693,0.294502028067367,1.0,1.0,1,2,1,46
0.8091204398852581,0.017289585276763064,0.696518780876229,-0.17296791430484218,0.28307864427565954,0.28167383936383383,1.0,1.0,1,2,1,47
0.717782100334063,0.012649911793577455,0.7325222196152272,-0.17636440973421708,0.2917345601268563,0.3016478467984801,1.0,1.0,1,2,1,48
0.8740240859828606,0.017998592967911148,0.673423185412437,-0.16283747304843577,0.29197430215494546,0.291004372051897,1.0,1.0,1,2,1,49
0.7915969211526326,0.015560762195650012,0.6980037097235915,-0.18032956433007463,0.31319125512510493,0.3124084780333659,1.0,1.0,1,2,1,50
0.6244559997351325,0.0159321193949776,0.7052370987739188,-0.17804975636686038,0.26254427077332243,0.26105783515410175,1.0,1.0,1,2,1,51
0.69992009313644,0.01777568349643084,0.723583092531198,-0.18438287575039988,0.2945328933580037,0.29421870618758317,1.0,1.0,1,2,1,52
0.7271825375665393,0.01780044483170529,0.7156817501254473,-0.18372325954624702,0.2642806345224915,0.2641001951511218,1.0,1.0,1,2,1,53
0.6014751806886158,0.017611531054517977,0.6711097808531753,-0.17688985656122225,0.2704320385157908,0.2699670144452553,1.0,1.0,1,2,1,54
0.6155378074197742,0.0146431247925456,0.6907040230302238,-0.171209364438279,0.2936583849347526,0.2941002449862201,1.0,1.0,1,2,1,55
0.6810650771154515,0.013713666192710977,0.6981561722956087,-0.176583189874913,0.2888380985956448,0.28801270538840484,1.0,1.0,1,2,1,56
0.7053895512910865,0.015565833174628198,0.6967154970590506,-0.17201464823254353,0.27651724636467123,0.2865959005585894,1.0,1.0,1,2,1,57
0.7784803783479598,0.015919504824718027,0.6776777262250064,-0.1802340995280402,0.2723589819240584,0.2787380456164821,1.0,1.0,1,2,1,58
0.820281446860893,0.014079929568299395,0.7515110652640166,-0.16918551822763397,0.3041447545203141,0.30515912367746545,1.0,1.0,1,2,1,59
0.8049045941414759,0.02051400233459492,0.7123529956596504,-0.17823019852174576,0.27241821791182463,0.2799921903966931,1.0,1.0,1,2,1,60
0.6489867067106482,0.017818092012835154,0.7247160351923932,-0.17748109765844827,0.28201472542007644,0.28783815961276504,1.0,1.0,1,2,1,61
0.8087654384692936,0.015625074923361647,0.7576414119725621,-0.1741305995336918,0.3020077650980434,0.30060278072441315,1.0,1.0,1,2,1,62
0.7725770861311403,0.010559304827429034,0.693784752500896,-0.17582734806566047,0.28326803973097114,0.28235178379022385,1.0,1.0,1,2,1,63
0.821280718593803,0.015056692665594123,0.717641913182626,-0.16794016446228932,0.34380382882326876,0.34492005949091875,1.0,1.0,1,2,1,64
0.7769259360614755,0.014110965063210171,0.7312850210483446,-0.17531644478107958,0.28523723135516055,0.2862322111477681,1.0,1.0,1,2,1,65
0.683743648435598,0.01499097177727456,0.7243504178506829,-0.17852967331720138,0.28668447413996634,0.2958374938441901,1.0,1.0,1,2,1,66
0.8113545141910734,0.012048498944752961,0.719110276023622,-0.17308222256151773,0.2860104682239262,0.2949159637028337,1.0,1.0,1,2,1,67
0.5539481391391093,0.019230248984445808,0.719935053684194,-0.1823078536702798,0.29953713112664637,0.2986663313086455,1.0,1.0,1,2,1,68
0.9614923399025032,0.017969767783371046,0.7224985778274366,-0.17997368967678848,0.3629172768344916,0.36453207078281336,1.0,1.0,1,2,1,69
0.880395184267236,0.015889745103957877,0.7013637086813598,-0.16273632265131854,0.27073525683634947,0.27553246256577835,1.0,1.0,1,2,1,70
0.7146253953421247,0.01637632964669315,0.7168018809209776,-0.1932490673619382,0.32773123981197183,0.32836274340551763,1.0,1.0,1,2,1,71
0.8245380265762877,0.014785555492922842,0.7163748139520317,-0.16025642752323432,0.27211805477808493,0.27605867707293463,1.0,1.0,1,2,1,72
0.8774134236406393,0.012322432563230686,0.7166802815442797,-0.16754199419166443,0.3239760623606841,0.32447194710231486,1.0,1.0,1,2,1,73
0.7052671316822593,0.016071488359903397,0.7146360527990039,-0.19031510641982124,0.317283882396732,0.31620404153306214,1.0,1.0,1,2,1,74
0.6989428079845115,0.014157202894065656,0.7083048217713318,-0.17587550028740362,0.2999783902868739,0.3082673921852658,1.0,1.0,1,2,1,75
0.786537402409746,0.01849182285060256,0.70232047610821,-0.1741544277274401,0.30074919671015354,0.3055674489072534,1.0,1.0,1,2,1,76
0.7526166653303548,0.015502957050144504,0.6769500489320525,-0.18255395760385526,0.2664511959946746,0.2657802376391498,1.0,1.0,1,2,1,77
0.840642470615204,0.015746603285925122,0.6943590520536447,-0.1770033859410911,0.2932433083933592,0.29919729280893537,1.0,1.0,1,2,1,78
0.7547773001296432,0.014749111179051293,0.7236366950524188,-0.17696649702464562,0.3090245576788827,0.3134476999299338,1.0,1.0,1,2,1,79
0.778348497141476,0.013749895113726674,0.7009448890905349,-0.16221277033142117,0.3249323416368751,0.3269494817017724,1.0,1.0,1,2,1,80
0.7113193216664622,0.014511128927512267,0.7127207182533115,-0.1787009681718281,0.26926348789786947,0.2699780472232799,1.0,1.0,1,2,1,81
0.6345794585993796,0.01653138378991534,0.7179190902251268,-0.17190511472454958,0.2858728883432945,0.3039783288233947,1.0,1.0,1,2,1,82
0.6254280583243585,0.014986051935106435,0.7365964785219572,-0.19483077560246942,0.2855053495024221,0.2883510958446064,1.0,1.0,1,2,1,83
0.8650168195082495,0.016001963558325945,0.726305176639016,-0.16700914777706427,0.3150678957065737,0.3228706731692692,1.0,1.0,1,2,1,84
0.7594862988502401,0.01615789356677882,0.6850289111920028,-0.17030227088359515,0.33692076911011193,0.3363290968163569,1.0,1.0,1,2,1,85
0.7927048467413085,0.015023942091551662,0.7111842771397312,-0.17254723906932906,0.2936421161331243,0.3074578908818846,1.0,1.0,1,2,1,86
0.8073586042920857,0.013992450392173771,0.7272977437951939,-0.16332439297585075,0.29138929537438396,0.29484724728069234,1.0,1.0,1,2,1,87
0.7050599453927427,0.016352856402654117,0.6962725951640995,-0.18132990757496192,0.27518998402277794,0.27524159252281477,1.0,1.0,1,2,1,88
0.7070730054148481,0.0180063118069235,0.6997695689196124,-0.17964210998754132,0.2948293570131214,0.2949938881724804,1.0,1.0,1,2,1,89
0.7536313049332037,0.016825667594765777,0.6946394526422449,-0.1816367679251183,0.2771645721467666,0.28138988122879516,1.0,1.0,1,2,1,90
0.7436741558650025,0.018630881704796723,0.7461388827944859,-0.18112505276158836,0.3148831828256551,0.31378727319370103,1.0,1.0,1,2,1,91
0.7260956424869041,0.017646117578160106,0.7345544288700976,-0.1850393512881534,0.2682374506094807,0.2670716369154369,1.0,1.0,1,2,1,92
0.6509674166795596,0.019142270358952614,0.7605558561624658,-0.1765492023100168,0.31376567409773126,0.3212836307079633,1.0,1.0,1,2,1,93
0.8254795018566607,0.014844160167527806,0.7371021520931658,-0.18064271917719804,0.31635512408549304,0.3150218257935351,1.0,1.0,1,2,1,94
0.6464642503900525,0.015015506822773994,0.6976378316246743,-0.18228188906767911,0.279783649993551,0.28484372788745316,1.0,1.0,1,2,1,95
0.5822730969454388,0.015522836685154855,0.7099891295089453,-0.19061089758370028,0.2779456246212536,0.280939583843128,1.0,1.0,1,2,1,96
0.7895192014029939,0.013003752577040412,0.7215461227934599,-0.15869268078096377,0.28487137772174564,0.2855973992710794,1.0,1.0,1,2,1,97
0.6995003610102614,0.014706260254552577,0.7200923994806683,-0.1737985177088028,0.31123699484184775,0.3108684231596157,1.0,1.0,1,2,1,98
0.7079059955373428,0.014281957455846574,0.7701840535106425,-0.16103565261074357,0.28383567417243305,0.2914873117154142,1.0,1.0,1,2,1,99
0.551029641964851,0.027035716175100755,0.7909652083554627,-0.2804425159762979,0.28082241493801785,0.2832753453593386,1.0,1.0,1,3,1,0
0.7097576139765562,0.02434507891044189,0.8419578369996885,-0.27271635866888355,0.2769588036401489,0.2811397369735176,1.0,1.0,1,3,1,1
0.6101436250837461,0.026238771672354177,0.8041885881675441,-0.2727709831118348,0.28886819052376267,0.29762412004281824,1.0,1.0,1,3,1,2
0.5655992987670125,0.029271803005316007,0.7832221719546346,-0.2872223891138061,0.2858563693332504,0.29016187057358744,1.0,1.0,1,3,1,3
0.5065032321007861,0.027337503444517686,0.8125648751486074,-0.28115588401122354,0.2589520272869045,0.2621078336055318,1.0,1.0,1,3,1,4
0.563220347507304,0.02998529209984454,0.8202000970790218,-0.2874906747244101,0.2660467571898809,0.26865471720005063,1.0,1.0,1,3,1,5
0.5177455118604696,0.02829422337956183,0.7946027138822792,-0.28035103378021275,0.30211556052230726,0.30379039576600375,1.0,1.0,1,3,1,6
0.5261890655786535,0.02677823570350921,0.8444213079985222,-0.290939851964724,0.26751166856027975,0.2900205383403066,1.0,1.0,1,3,1,7
0.6506701318590696,0.026753939364002076,0.808043203527835,-0.255710688361992,0.2776284144866903,0.28855340228213755,1.0,1.0,1,3,1,8
0.6401116825491886,0.026628546389849534,0.8192511778698685,-0.27407074465075343,0.2759927036072104,0.2748799375042712,1.0,1.0,1,3,1,9
0.6472563266696815,0.03211142414160733,0.8286658471364993,-0.27636266527349324,0.2582969347845031,0.26377236339946897,1.0,1.0,1,3,1,10
0.5962485441804585,0.029100620183552466,0.8083865381823584,-0.2945432205695992,0.26384426131888394,0.2622825483566965,1.0,1.0,1,3,1,11
0.5467671882468029,0.02704870738597512,0.7635584631239172,-0.28867319394069973,0.24423041083107588,0.2489796701511673,1.0,1.0,1,3,1,12
0.5497279960300732,0.021731895994857413,0.7896432045908587,-0.29519331418859396,0.2558305854793216,0.26026214788721136,1.0,1.0,1,3,1,13
0.5752055686213915,0.024904964254862175,0.8207077649922231,-0.2753269730781628,0.32186795106627264,0.3199501003292007,1.0,1.0,1,3,1,14
0.59291454145975,0.02695466814208401,0.8127146145243906,-0.27378381443961436,0.27476380367791087,0.2726375814234654,1.0,1.0,1,3,1,15
0.6287557015331202,0.026375260324635965,0.7945021619564624,-0.2913808032308095,0.345533159607912,0.3460594770755414,1.0,1.0,1,3,1,16
0.5783723787775694,0.02829338230599058,0.8228174697096157,-0.27206096495863974,0.24924181768610454,0.24808932426515107,1.0,1.0,1,3,1,17
0.5791416799318363,0.0257283594544783,0.8333543471585163,-0.272513071459774,0.2626899828343372,0.26755047190637526,1.0,1.0,1,3,1,18
0.5645916792446576,0.030250270261825314,0.7767567880540168,-0.28442182674167876,0.27999090919575376,0.27806647689947295,1.0,1.0,1,3,1,19
0.6779937646090718,0.03326538168030608,0.8228149707896385,-0.29507821656557026,0.3284907669827166,0.3284723042641766,1.0,1.0,1,3,1,20
0.47245568080399813,0.0281285454850875,0.8062391865933134,-0.28404385151735073,0.2567537887447,0.261366644832959,1.0,1.0,1,3,1,21
0.48760238425041175,0.02792703999750473,0.8520228715765739,-0.30004693663465815,0.2650370197307308,0.26611393001515493,1.0,1.0,1,3,1,22
0.5420574271339886,0.027890427027337426,0.8317194051843629,-0.2783332310652831,0.2741453507137952,0.2717056561114227,1.0,1.0,1,3,1,23
0.6259824557686762,0.02706062974138276,0.8086930822872482,-0.30024380555902624,0.2411462976795773,0.24336514383841823,1.0,1.0,1,3,1,24
0.7180907030113105,0.02592514146591133,0.7853183689545041,-0.2778210656478684,0.27385427737638124,0.2744788824591612,1.0,1.0,1,3,1,25
0.5704512762443233,0.025559740210132575,0.8112352678283092,-0.2812761563487072,0.2473976277120008,0.25458334039512076,1.0,1.0,1,3,1,26
0.673408904338674,0.02398963363653165,0.7871406963124641,-0.26309823784252356,0.2972499644542006,0.3063791760958159,1.0,1.0,1,3,1,27
0.5584166450361676,0.028438268702801875,0.8173779081576819,-0.29549400025634526,0.2795770794887441,0.27812079620840036,1.0,1.0,1,3,1,28
0.5684553665165964,0.022513693939676695,0.8149803613342831,-0.28184134842628167,0.22127237980346304,0.22865833295474514,1.0,1.0,1,3,1,29
0.7114130095237613,0.02320813521005932,0.778509564353584,-0.27781214716451297,0.28078332806620165,0.28013194117084417,1.0,1.0,1,3,1,30
0.6172276835304613,0.01818567339669308,0.8252461021624683,-0.26386983415985016,0.3317498801542257,0.33547800675190775,1.0,1.0,1,3,1,31
0.5982050490878823,0.027396677544440324,0.8407504089798676,-0.28012846443117495,0.3170292327782017,0.32050595024415807,1.0,1.0,1,3,1,32
0.6221577018153222,0.0290048218035553,0.8317678462134503,-0.2810264438576194,0.29469454453794786,0.2955966495433219,1.0,1.0,1,3,1,33
0.6622321149136049,0.02617954877060794,0.8320054753225018,-0.26273957960502686,0.27844829860145914,0.29281725406176473,1.0,1.0,1,3,1,34
0.6566599402327863,0.023925153981207502,0.8317128230499301,-0.2892451742341095,0.2848783106225269,0.289195276248144,1.0,1.0,1,3,1,35
0.5110718468866279,0.026727094928128768,0.815108994157999,-0.2792720086015763,0.23586048216077404,0.24103745982788427,1.0,1.0,1,3,1,36
0.5114563715378346,0.02786378779069254,0.8156700584176982,-0.294998704752497,0.2798661005419736,0.2811940714639525,1.0,1.0,1,3,1,37
0.665220888314793,0.02438762974438139,0.8205655372519068,-0.2745632297732322,0.27470826006905524,0.279289897716235,1.0,1.0,1,3,1,38
0.548616620459255,0.026224205411430106,0.8009554448677081,-0.2840673631311367,0.29650974411831277,0.30702769930638185,1.0,1.0,1,3,1,39
0.6632854010722359,0.024716271756518172,0.816295606701436,-0.29286766974276934,0.3014649009054957,0.30266892980900106,1.0,1.0,1,3,1,40
0.5405907586555493,0.028789049282860395,0.8029268128921699,-0.3054599528504756,0.2640304980214635,0.2652486257253862,1.0,1.0,1,3,1,41
0.6330488932436059,0.02702058443997149,0.7769258410014573,-0.2818926671128468,0.30206182008227545,0.304454167584168,1.0,1.0,1,3,1,42
0.6463355049411916,0.02514221586118614,0.8076829737096679,-0.2730728353017984,0.2728904510422774,0.28029621454988396,1.0,1.0,1,3,1,43
0.5177265243236158,0.025861003844384035,0.8287929414554829,-0.2915969555999805,0.2504549728814043,0.24931428771424147,1.0,1.0,1,3,1,44
0.6201615834566235,0.026455883094652407,0.7859570855413627,-0.2624454850030744,0.2833217099236309,0.28210265100224086,1.0,1.0,1,3,1,45
0.7523963586403968,0.0267241108439067,0.7892358246251483,-0.26185870441447007,0.2696834716418609,0.2674641218330994,1.0,1.0,1,3,1,46
0.5534310294799832,0.022740822291948876,0.8295118305380875,-0.2818634036175466,0.267174448836225,0.2726221035996408,1.0,1.0,1,3,1,47
0.6079333609182856,0.028247437821343504,0.8492260317923008,-0.28209625097792107,0.26689782142614393,0.26950750779911614,1.0,1.0,1,3,1,48
0.5172423166985711,0.029857426537161846,0.8230068473627509,-0.28988734825664386,0.24510929621735789,0.2513560530985247,1.0,1.0,1,3,1,49
0.629714464170765,0.02856614235345692,0.8358577147641209,-0.2926832094484767,0.2608451894244118,0.2649973608477021,1.0,1.0,1,3,1,50
0.5556673573226931,0.02471993794032593,0.8457149701141977,-0.28903754592725994,0.28826145899425737,0.286085265746326,1.0,1.0,1,3,1,51
0.6416106548374819,0.026525066587249242,0.824255955967581,-0.2680441364490909,0.26976077116843455,0.26749090041646706,1.0,1.0,1,3,1,52
0.573171202949165,0.029232776341254586,0.8203789950105382,-0.2862736821831778,0.25751664822312026,0.25777180911970354,1.0,1.0,1,3,1,53
0.6118296826479038,0.03189214744367498,0.7865265070340064,-0.2997656198313277,0.2740679357971294,0.2767695157749127,1.0,1.0,1,3,1,54
0.6412826887414261,0.02822696165748282,0.7908906969330695,-0.2641032953829858,0.30843610281574263,0.30600375728042684,1.0,1.0,1,3,1,55
0.46877583979757687,0.0254187711412977,0.8548795080376717,-0.28353628493360816,0.29681036415487905,0.3165339454002496,1.0,1.0,1,3,1,56
0.5010061995414833,0.027062865019951855,0.8431259317591407,-0.29165761931636974,0.25138210547324646,0.25806269925440894,1.0,1.0,1,3,1,57
0.6950395163228725,0.02797299712563374,0.8400383899623245,-0.2697385499444278,0.31091985392953136,0.3088300631919829,1.0,1.0,1,3,1,58
0.573275718859486,0.025304590064058188,0.8496377405281498,-0.2629110154293604,0.30552613447703336,0.30819730429795256,1.0,1.0,1,3,1,59
0.5787994070447554,0.022358552205294164,0.8413201327101424,-0.27419102687459984,0.23651118737870847,0.23798578750967314,1.0,1.0,1,3,1,60
0.5051525890654072,0.03367398576878817,0.8215447339246347,-0.2945709809875741,0.29303011187157646,0.2960391204247893,1.0,1.0,1,3,1,61
0.5730281887123865,0.025657646713900216,0.7732353183967821,-0.27994392275608615,0.27675160762135664,0.28344248985945275,1.0,1.0,1,3,1,62
0.5545092617433404,0.02667534784235751,0.829826113165647,-0.2823663359931041,0.2938123593265194,0.29599411930238795,1.0,1.0,1,3,1,63
0.491398264792711,0.030342344255587517,0.8383417424987293,-0.2976007381978303,0.28155116229965205,0.28555339194574536,1.0,1.0,1,3,1,64
0.5065031218324302,0.030217246286194162,0.7854920442811966,-0.2877557356868395,0.24594560165998347,0.24956862325719897,1.0,1.0,1,3,1,65
0.556987455364961,0.02399076931413807,0.814186162836106,-0.29933533746122754,0.23059720958904473,0.22797973165879093,1.0,1.0,1,3,1,66
0.7818642403214359,0.028087431571093762,0.7879437405612784,-0.2847926452467991,0.2764413385708303,0.27493686552586993,1.0,1.0,1,3,1,67
0.6577447967270229,0.024511198669686665,0.8191389567236281,-0.29191085639023834,0.29406226234819455,0.29732542373825677,1.0,1.0,1,3,1,68
0.6077822659538388,0.02956941337801666,0.8185083402561438,-0.2822469139729027,0.250496515481876,0.2533603665468839,1.0,1.0,1,3,1,69
0.5818881430346364,0.030712489394327518,0.8060133587233363,-0.2643013939346576,0.27864845628745993,0.2765887921665309,1.0,1.0,1,3,1,70
0.6184063203765895,0.02151204088946046,0.8078792570146127,-0.2788182213731013,0.2980988470740705,0.30162808627190607,1.0,1.0,1,3,1,71
0.6021801176891954,0.027248448906634574,0.8337015605926323,-0.27608061316937144,0.2503503663582548,0.2532661907726219,1.0,1.0,1,3,1,72
0.6355332619870226,0.029501563225225094,0.8224495719389368,-0.28233933682967643,0.2660508668511383,0.26356488215156915,1.0,1.0,1,3,1,73
0.48727366538931305,0.03074424758052683,0.8327875492756448,-0.28413204494167266,0.27854936983370027,0.27814240168971516,1.0,1.0,1,3,1,74
0.4684250348183641,0.030695178263795198,0.843380112838291,-0.27655510117492854,0.289147374270987,0.29091443301718944,1.0,1.0,1,3,1,75
0.6732684224193992,0.025852543065758692,0.8149261859153234,-0.2922579193429404,0.2812081680393046,0.28300073976880313,1.0,1.0,1,3,1,76
0.6615378782298255,0.032360342586470275,0.8307370765083335,-0.2824025563808975,0.29364586019855243,0.2971661338474081,1.0,1.0,1,3,1,77
0.7737656752777907,0.027472579889249844,0.7934329705652768,-0.26943175403318476,0.30998725498698954,0.33231332390303425,1.0,1.0,1,3,1,78
0.6196063718467016,0.023840285863875932,0.8166025450094663,-0.27096819834058616,0.2880324116923012,0.2872910330847336,1.0,1.0,1,3,1,79
0.5623790008272669,0.022446271544049965,0.8243032201807154,-0.2644336569014275,0.2671932233182289,0.2719141227461769,1.0,1.0,1,3,1,80
0.5738672166709748,0.025206997886654564,0.8188839363978301,-0.27367537724304186,0.2645421150288352,0.27670777333018237,1.0,1.0,1,3,1,81
0.5853661237099512,0.028189632551932364,0.794479719446482,-0.28667493828051943,0.2772140573957861,0.277438743509167,1.0,1.0,1,3,1,82
0.6517056810644487,0.036106488953589665,0.8255821140808344,-0.2964813960133976,0.24655169514621667,0.24510955226878528,1.0,1.0,1,3,1,83
0.6263167527641249,0.030127786691630305,0.7648698000359684,-0.28849368123458236,0.30956107281979506,0.3082130113064999,1.0,1.0,1,3,1,84
0.6319174806709591,0.027454007708739875,0.7853370616095405,-0.284608326946825,0.23890927464301237,0.23629673370799387,1.0,1.0,1,3,1,85
0.6195361220611257,0.024364870176280976,0.8374870595160997,-0.2979903580905705,0.2915193472259008,0.2910978095729694,1.0,1.0,1,3,1,86
0.46492186193415397,0.03453638878038364,0.8178139485643915,-0.27952863138458284,0.3207584174416127,0.3336643679852406,1.0,1.0,1,3,1,87
0.5977779245139634,0.022482740552146503,0.7665082681073855,-0.28707780261513954,0.2852152386281299,0.2989344578598757,1.0,1.0,1,3,1,88
0.6942629795571736,0.024453175800610908,0.8279987407919086,-0.28467378014162564,0.29506954413216635,0.2988505170199013,1.0,1.0,1,3,1,89
0.6710226501574796,0.03231494738082104,0.8076716220185515,-0.2922927783347379,0.2897414236644964,0.2888831130196725,1.0,1.0,1,3,1,90
0.6102827483353124,0.029675636690389053,0.8198426856650849,-0.28869698136959915,0.29185065141733424,0.2900666694416014,1.0,1.0,1,3,1,91
0.5893439059134716,0.027876469591632376,0.8113763104966353,-0.29844710757561227,0.25603587219485646,0.2613501314976816,1.0,1.0,1,3,1,92
0.6535900146641564,0.02119572028956849,0.8338665865730515,-0.26345090726111975,0.261815157725089,0.2696145654065395,1.0,1.0,1,3,1,93
